Institute,Program,Quota,SeatType,Gender,OpeningRank,ClosingRank
National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),30018,30018
National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,637,637
National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2851,3405
National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5909,7496
National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),12509,14036
National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2913,3346
National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6908,6908
National Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1260,1260
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,14627,15949
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),18706,18706
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,346,346
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,5000,5391
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,9324,9423
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),16121,16121
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4554,4554
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),10112,10112
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,10851,12920
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),21229,21229
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3502,3502
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,4839,5030
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2341,2542
National Institute of Technology Delhi,"VLSI Design and Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1311,1311
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,12371,18272
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),19851,24034
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,719,719
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,3204,4487
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),7532,7532
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,9520,13019
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),10760,23027
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2535,2670
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),2734,2734
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3435,3435
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3683,3683
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,11365,12795
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),17357,21937
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1700,1705
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3136,3136
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,4112,4940
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),8627,9249
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,396,396
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3180,3257
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1070,1070
National Institute of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1610,1610
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,34986,52076
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),48852,50507
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1284,1284
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,14478,15014
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),23919,23919
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,19032,31972
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),46082,47356
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,5677,6542
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),7468,7468
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2874,5508
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),8418,8418
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,40269,46937
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),33534,39685
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1336,1336
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7025,7441
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8422,8422
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,14069,16702
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),14812,20766
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,1323,1323
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6503,7775
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),9284,9284
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2757,2941
National Institute of Technology Durgapur,"Bio Technology (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3871,3871
National Institute of Technology Durgapur,"Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,38677,38677
National Institute of Technology Durgapur,"Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Female-only (including Supernumerary),26361,26361
National Institute of Technology Durgapur,"Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,35274,35274
National Institute of Technology Durgapur,"Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,5034,5034
National Institute of Technology Durgapur,"Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,37296,42523
National Institute of Technology Durgapur,"Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,Gender-Neutral,3006,3006
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,27590,34010
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),37331,43753
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1388,1388
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,9709,12270
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),14622,14622
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,17384,23590
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),36611,41016
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4858,5748
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),5704,5704
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,4933,5477
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),5956,5956
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,29447,34505
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),42738,45327
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1456,1456
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4956,5353
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7344,7344
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,10763,11759
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16430,18372
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,1121,1121
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5835,6305
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7777,7777
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2383,2464
National Institute of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2927,2927
National Institute of Technology Durgapur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,37287,39793
National Institute of Technology Durgapur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,26854,26854
National Institute of Technology Durgapur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,6146,6146
National Institute of Technology Durgapur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,34109,34109
National Institute of Technology Durgapur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),54076,54076
National Institute of Technology Durgapur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,12711,12711
National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,43238,60059
National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",HS,OPEN,Female-only (including Supernumerary),59674,59674
National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,14452,14452
National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",HS,OBC-NCL,Gender-Neutral,36791,38072
National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,7649,7649
National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,46114,51889
National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",OS,OPEN,Female-only (including Supernumerary),63160,63160
National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",OS,EWS,Gender-Neutral,7842,7842
National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,16517,16769
National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",OS,OBC-NCL,Female-only (including Supernumerary),23724,23724
National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,8097,8097
National Institute of Technology Durgapur,"Chemistry (5 Years, Integrated Master of Science)",OS,ST,Gender-Neutral,3692,3692
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,32828,43622
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),38882,48079
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1358,1358
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,12652,13657
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),22904,22904
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,18296,27599
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),26358,51091
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,5190,6124
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),7501,7629
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,4893,5526
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),9728,9728
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,33072,40932
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),53148,56139
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6041,6224
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8431,8431
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,12458,13503
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),17570,19623
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,1080,1080
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5723,6464
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8687,9495
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1578,1608
National Institute of Technology Durgapur,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2519,2519
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,7330,15401
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),14707,18154
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,316,316
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,2109,3904
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),7537,8963
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,3985,10064
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),12429,18706
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,533,533
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,730,1689
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),1460,2491
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC (PwD),Gender-Neutral,73,73
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1048,3095
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2465,2838
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,8234,11246
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),16498,19622
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,256,256
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1476,1672
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),2691,2891
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,2895,4090
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),5773,8723
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,177,177
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1611,2056
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),1808,3106
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,652,862
National Institute of Technology Durgapur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),931,1327
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,15091,24153
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),23653,27255
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,736,736
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7898,8879
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),12092,12092
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,6718,17458
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),25693,30346
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2569,3593
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),2035,5091
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3087,4581
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),4660,4660
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,15283,20241
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),27070,30593
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,710,710
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2840,2928
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),4637,4637
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5415,6885
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),11783,11821
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,668,668
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3504,3987
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6384,7005
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Female-only (including Supernumerary),271,271
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1391,1536
National Institute of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2502,2502
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,12853,18672
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),18611,23387
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,456,456
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,2592,5745
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),5546,5546
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,5871,12758
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),21708,25757
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,898,2707
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3502,3502
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1246,3994
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3592,3592
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,11803,14538
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),20273,21585
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,406,406
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1962,2052
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3283,3283
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3887,5064
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),9603,9692
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2755,3105
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4350,4705
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1001,1122
National Institute of Technology Durgapur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1849,1849
National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,23449,30280
National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),30401,45655
National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1703,1703
National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,9362,11534
National Institute of Technology Durgapur,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),12355,17924
