Institute,Program,Quota,SeatType,Gender,OpeningRank,ClosingRank
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),16495,18145
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1345,1538
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3006,3006
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3349,3838
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7687,8184
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1986,2210
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3180,3305
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,713,793
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1027,1027
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1186,1639
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2840,4321
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,45,68
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,226,259
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),526,623
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,17,17
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,440,689
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1873,2243
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,48,48
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,190,342
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),709,944
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,25P,25P
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,103,142
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),313,313
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2222,3113
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),6364,6854
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,133,133
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,390,442
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1176,1335
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,64P,64P
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,817,1466
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2872,3563
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,10P,10P
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,594,831
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1373,1899
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,461,492
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),697,697
Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5919,6793
Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15005,15005
Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1130,1130
Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2721,2721
Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2973,3431
Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7474,7474
Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1594,1908
Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3427,3427
Indian Institute  of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1022,1103
Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9486,11593
Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),19248,20303
Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1718,1908
Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3687,3687
Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4593,5253
Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6664,6664
Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2447,2805
Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3653,3653
Indian Institute  of Technology Indore,"Environmental Economics and Sustainable Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1348,1449
Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1759,2017
Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),5384,5443
Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,163,163
Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,291,301
Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),799,799
Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,880,964
Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2348,2513
Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,115,115
Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,418,532
Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1211,1211
Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,281,314
Indian Institute  of Technology Indore,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),631,631
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5172,7079
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),12526,14816
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,322P,475P
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,975,1098
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2407,2470
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2375,2962
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5223,6140
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1133,1720
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2550,3085
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,643,767
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1163,1163
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7464,10764
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15536,19229
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1695,1737
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3033,3033
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3801,4396
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8046,8553
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2234,2622
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3502,4083
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1214,1269
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1602,1602
Indian Institute  of Technology Indore,"Space Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6183,7221
Indian Institute  of Technology Indore,"Space Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),10588,13220
Indian Institute  of Technology Indore,"Space Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,974,1122
Indian Institute  of Technology Indore,"Space Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2480,3221
Indian Institute  of Technology Indore,"Space Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6325,6325
Indian Institute  of Technology Indore,"Space Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1538,1670
Indian Institute  of Technology Indore,"Space Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2557,2557
Indian Institute  of Technology Indore,"Space Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,746,795
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3710,4888
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8959,11415
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,133P,133P
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,859,890
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2002,2002
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1699,2347
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3550,5014
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,77P,77P
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1053,1335
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1923,2483
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,334,630
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1216,1216
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8122,11700
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),17171,20253
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,303P,309P
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1564,1720
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3404,3609
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3433,4467
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7075,7911
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2093,2712
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3455,4008
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1135,1309
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1627,1627
Indian Institute  of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,10997,13366
Indian Institute  of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),23393,24172
Indian Institute  of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,2010,2086
Indian Institute  of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),4234,4234
Indian Institute  of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,4198,5275
Indian Institute  of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),9550,9870
Indian Institute  of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,3088,3155
Indian Institute  of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),4474,4545
Indian Institute  of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1456,1488
Indian Institute  of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),1966,1966
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,18615,22263
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,OPEN,Female-only (including Supernumerary),24884,27533
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,3312,3337
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,EWS,Female-only (including Supernumerary),5852,5852
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,6652,7444
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Female-only (including Supernumerary),10552,10573
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,2848,3437
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,SC,Female-only (including Supernumerary),4197,4197
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,1691,1709
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,ST,Female-only (including Supernumerary),1087P,1087P
Indian Institute  of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,693,1026
Indian Institute  of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2767,2844
Indian Institute  of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),170,170
Indian Institute  of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,136,143
Indian Institute  of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),387,387
Indian Institute  of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,389,427
Indian Institute  of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),806,1036
Indian Institute  of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,32,32
Indian Institute  of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,219,263
Indian Institute  of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),605,645
Indian Institute  of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,98,111
Indian Institute  of Technology Kharagpur,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),254,254
Indian Institute  of Technology Kharagpur,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7833,9150
Indian Institute  of Technology Kharagpur,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15213,15309
Indian Institute  of Technology Kharagpur,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,363P,363P
Indian Institute  of Technology Kharagpur,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1628,1680
Indian Institute  of Technology Kharagpur,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2695,2695
Indian Institute  of Technology Kharagpur,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3651,4057
Indian Institute  of Technology Kharagpur,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8117,8122
Indian Institute  of Technology Kharagpur,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2290,2392
Indian Institute  of Technology Kharagpur,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3880,3880
Indian Institute  of Technology Kharagpur,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1193,1197
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7308,9032
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),11874,15982
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,285P,285P
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1436,1540
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2917,2917
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3345,3842
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7270,7848
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,884,2251
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3387,3692
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,902,1201
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1388,1388
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3467,5426
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),9671,11677
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,32P,251P
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,753,909
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1978,2124
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1452,2442
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4437,5239
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,208P,208P
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1189,1432
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1729,2600
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,271,798
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1238,1268
Indian Institute  of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,9137,13251
Indian Institute  of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),16528,20951
Indian Institute  of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,1852,2111
Indian Institute  of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),4076,4076
Indian Institute  of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,4997,5504
Indian Institute  of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),7860,9623
Indian Institute  of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,2626,3101
Indian Institute  of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),3835,3835
Indian Institute  of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1275,1337
Indian Institute  of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",AI,ST,Female-only (including Supernumerary),1901,1901
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4578,7874
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13567,16473
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,164P,280P
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1123,1235
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2449,2745
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,79P,79P
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1915,3102
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4820,6362
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,158P,158P
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1517,1802
